
# Surface 0 of 1 surfaces

# Curve title: "file matrix nonuniform"

# Contour 0, label:      8.5
 1.33061  1.7945  5.5 
 1.33133  1.80508  5.5 
 1.33464  1.88136  5.5 
 1.33469  1.88332  5.5 
 1.33625  1.95763  5.5 
 1.33704  2.0339  5.5 
 1.33728  2.11017  5.5 
 1.33714  2.18644  5.5 
 1.33673  2.26271  5.5 
 1.33612  2.33898  5.5 
 1.33537  2.41525  5.5 
 1.33469  2.47599  5.5 
 1.33451  2.49153  5.5 
 1.3335  2.5678  5.5 
 1.33245  2.64407  5.5 
 1.33136  2.72034  5.5 
 1.33061  2.77123  5.5 
 1.33021  2.79661  5.5 
 1.32898  2.87288  5.5 
 1.32776  2.94915  5.5 
 1.32654  3.02542  5.5 
 1.32653  3.02594  5.5 
 1.32521  3.10169  5.5 
 1.32389  3.17797  5.5 
 1.3226  3.25424  5.5 
 1.32245  3.2633  5.5 
 1.32121  3.33051  5.5 
 1.31983  3.40678  5.5 


# Contour 4, label:      4.5
 1.30374  3.94068  4.5 
 1.30204  4.01369  4.5 
 1.30195  4.01695  4.5 
 1.2999  4.09322  4.5 
 1.29796  4.16839  4.5 
 1.29792  4.16949  4.5 
 1.29559  4.24576  4.5 
 1.29388  4.30369  4.5 
 1.29319  4.32203  4.5 
 1.29044  4.3983  4.5 
 1.2898  4.41656  4.5 
 1.28705  4.47458  4.5 
 1.28571  4.50373  4.5 
 1.28237  4.55085  4.5 
 1.28163  4.56163  4.5 
 1.27755  4.58641  4.5 
 1.27347  4.5737  4.5 

 1.27347  4.5737  4.5 
 1.27174  4.55085  4.5 
 1.26939  4.51828  4.5 
 1.26764  4.47458  4.5 
 1.26531  4.41312  4.5 
 1.26492  4.3983  4.5 
 1.263  4.32203  4.5 
 1.26122  4.24681  4.5 
 1.26121  4.24576  4.5 
 1.25988  4.16949  4.5 
 1.25863  4.09322  4.5 
 1.25747  4.01695  4.5 
 1.25714  3.99403  4.5 
 1.25652  3.94068  4.5 
 1.25569  3.86441  4.5 
 1.25493  3.78814  4.5 
 1.25425  3.71186  4.5 
 1.25365  3.63559  4.5 
 1.25312  3.55932  4.5 
 1.25306  3.54891  4.5 
 1.25273  3.48305  4.5 
 1.25243  3.40678  4.5 
 1.25221  3.33051  4.5 
 1.25208  3.25424  4.5 
 1.25204  3.17797  4.5 
 1.2521  3.10169  4.5 
 1.25226  3.02542  4.5 
 1.25254  2.94915  4.5 
 1.25294  2.87288  4.5 
 1.25306  2.85586  4.5 
 1.25352  2.79661  4.5 
 1.25427  2.72034  4.5 
 1.25519  2.64407  4.5 
 1.25627  2.5678  4.5 
 1.25714  2.51637  4.5 
 1.2576  2.49153  4.5 
 1.25925  2.41525  4.5 
 1.26113  2.33898  4.5 
 1.26122  2.33569  4.5 
 1.2635  2.26271  4.5 
 1.26531  2.21172  4.5 
 1.26627  2.18644  4.5 
 1.26939  2.11485  4.5 
 1.26961  2.11017  4.5 
 1.27347  2.03865  4.5 
 1.27375  2.0339  4.5 
 1.27755  1.9775  4.5 
 1.279  1.95763  4.5 
 1.28163  1.92657  4.5 
 1.28571  1.88194  4.5 
 1.28578  1.88136  4.5 
 1.2898  1.8487  4.5 
 1.29388  1.81908  4.5 
 1.29619  1.80508  4.5 
 1.29796  1.79608  4.5 
 1.30204  1.78024  4.5 
 1.30612  1.76947  4.5 
 1.3102  1.76477  4.5 
 1.31429  1.76737  4.5 
 1.31837  1.7788  4.5 
 1.32245  1.80105  4.5 
 1.32295  1.80508  4.5 
 1.32653  1.84843  4.5 
 1.32845  1.88136  4.5 
 1.33061  1.94194  4.5 
 1.33105  1.95763  4.5 
 1.33227  2.0339  4.5 
 1.3328  2.11017  4.5 
 1.33285  2.18644  4.5 
 1.33256  2.26271  4.5 
 1.33204  2.33898  4.5 
 1.33135  2.41525  4.5 
 1.33061  2.48375  4.5 
 1.33052  2.49153  4.5 
 1.32952  2.5678  4.5 
 1.32846  2.64407  4.5 
 1.32735  2.72034  4.5 
 1.32653  2.77555  4.5 
 1.32619  2.79661  4.5 
 1.32492  2.87288  4.5 
 1.32365  2.94915  4.5 
 1.32245  3.02108  4.5 
 1.32237  3.02542  4.5 
 1.32097  3.10169  4.5 
 1.31959  3.17797  4.5 
 1.31837  3.24614  4.5 
 1.31821  3.25424  4.5 
 1.31671  3.33051  4.5 
 1.31524  3.40678  4.5 
 1.31429  3.45737  4.5 
 1.31374  3.48305  4.5 
 1.31216  3.55932  4.5 
 1.31062  3.63559  4.5 
 1.3102  3.65629  4.5 
 1.30895  3.71186  4.5 
 1.30728  3.78814  4.5 
 1.30612  3.84225  4.5 
 1.30558  3.86441  4.5 
 1.30374  3.94068  4.5 


# Contour 5, label:      3.5
 1.27347  4.20846  3.5 
 1.2713  4.16949  3.5 
 1.26939  4.13299  3.5 
 1.26811  4.09322  3.5 
 1.26581  4.01695  3.5 
 1.26531  3.99885  3.5 
 1.26412  3.94068  3.5 
 1.26268  3.86441  3.5 
 1.26137  3.78814  3.5 
 1.26122  3.77928  3.5 
 1.26038  3.71186  3.5 
 1.25952  3.63559  3.5 
